Sequence,box,study year,harvest year,ID seq number,prov sale,prov kill,age,changed,sample type,barcode ID,dateshot,latitude,longitude,key,Central Rectrix Length,Central Rectrix Unfeathered Quill  Length,Central Rectrix  Quill Dia,Longest Rectrix Length,Longest Rectrix Unfeathered Quill  Length,Longest Rectrix Quill Dia ,Most lateral Rectrix Length,Most lateral Rectrix Unfeathered Quill Length,Most lateral Rectrix Quill Dia,Comment,race measurements,key step for call,race tail,race tree,agree key and dna,race label,difference between checker and RM,
16,6,1,2005,172120126 2005,,AB,I,,Barcoded,GBNA376-06,1122,4940,11155,AB-wSask,122,21,0.093,145,21,0.101,137,19,0.101,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
22,6,1,2005,172120134 2005,,AB,I,,Barcoded,GBNA383-06,1122,4940,11155,AB-wSask,140,26,0.106,143,25,0.110,141,22,0.111,,small,1a,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
194,2,1,2005,172120135 2005,,SK,I,,Barcoded,GBNA384-06,1017,5314,11004,AB-wSask,119,23,0.096,131,24,0.104,125,19,0.101,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
24,6,1,2005,172120137 2005,,AB,I,,Barcoded,GBNA386-06,1011,5338,11203,AB-wSask,,,,144,25,0.106,139,22,0.110,No C.R. ,small,1a,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
25,6,1,2005,172120138 2005,,AB,I,,Barcoded,GBNA387-06,926,5603,11758,AB-wSask,133,26,0.096,152,28,0.116,150,25,0.120,,small,3,Branta hutchinsii,Branta canadensis,No,Small race,No,
27,6,1,2005,172120140 2005,,AB,I,,Barcoded,GBNA389-06,926,5603,11758,AB-wSask,127,24,0.089,142,24,0.104,137,21,0.101,,small,1,Branta hutchinsii,Branta canadensis,No,Small race,No,
28,6,1,2005,172120142 2005,,AB,I,,Barcoded,GBNA390-06,913,5620,11930,AB-wSask,120,25,0.089,135,24,0.101,129,24,0.099,,small,1,Branta hutchinsii,Branta canadensis,No,Small race,No,
30,6,1,2005,172120144 2005,,AB,I,changed,Barcoded,GBNA392-06,1019,5523,11848,AB-wSask,137,23,0.106,147,24,0.110,137,28,0.113,,small,1,Branta hutchinsii,Branta canadensis,No,Small race,No,
32,6,1,2005,172120146 2005,,AB,I,,Barcoded,GBNA394-06,1019,5520,11903,AB-wSask,131,22,0.101,144,25,0.113,137,22,0.106,,small,1,Branta hutchinsii,Branta canadensis,No,Small race,No,
272,5,2,2005,172120153 2005,,BC,I,,Barcoded,GBNA671-07,1217,4905,12243,BC,139,22,0.110,154,24,0.128,147,21,0.120,,large,3a,Branta canadensis,Branta hutchinsii,No,Small race,yes S-L,
36,6,1,2005,172120154 2005,,AB,I,,Barcoded,GBNA398-06,1020,5135,11048,AB-wSask,120,24,0.096,137,26,0.111,136,22,0.120,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
274,5,2,2005,172120157 2005,,BC,I,,Barcoded,GBNA673-07,1119,4904,12253,BC,145,29,0.104,156,29,0.120,141,22,0.111,,large,2,Branta canadensis,Branta hutchinsii,No,Small race,yes S-L,
37,6,1,2005,172120158 2005,,AB,I,,Barcoded,GBNA399-06,924,5233,11050,AB-wSask,122,24,0.086,141,25,0.099,136,22,0.104,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
633,2,2,2006,172120162 2006,,MB,I,,Barcoded,GBNA1002-07,922,4955,9736,MB-eSask,,,,147,25,0.120,126,16,0.106,No C.R. ,small,17,Branta hutchinsii,Branta canadensis,No,Small race,yes S-L,
634,3,2,2006,172120164 2006,,MB,I,,Barcoded,GBNA1003-07,921,5048,9705,MB-eSask,124,25,0.093,153,27,0.110,143,24,0.111,,small,17,Branta hutchinsii,Branta canadensis,No,Small race,unknown,
635,3,2,2006,172120165 2006,,MB,I,,Barcoded,GBNA1004-07,922,4955,9736,MB-eSask,141,30,0.101,151,29,0.120,147,25,0.116,,large,8,Branta canadensis,Branta hutchinsii,No,Small race,yes S-L,
637,,2,2006,172120167 2006,,MB,I,,Barcoded,GBNA1006-07,922,4955,9736,MB-eSask,138,25,0.116,146,25,0.120,145,21,0.120,,large,8,Branta canadensis,Branta canadensis,Yes,Small race,yes S-L,
638,3,2,2006,172120168 2006,,MB,I,,Barcoded,GBNA1007-07,930,5040,10042,MB-eSask,116,22,0.089,127,23,0.104,125,22,0.104,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
641,3,2,2006,172120171 2006,,MB,I,changed,Barcoded,GBNA1010-07,1011,4952,9824,MB-eSask,136,25,0.096,150,27,0.111,141,24,0.106,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
97,3,1,2005,172120172 2005,,MB,I,,Barcoded,GBNA401-06,923,5227,10059,MB-eSask,119,24,0.096,134,24,0.113,126,17,0.113,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
642,2,2,2006,172120172 2006,,MB,I,,Barcoded,GBNA1011-07,929,5034,10040,MB-eSask,114,20,0.086,118,21,0.096,113,17,0.093, ,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
644,3,2,2006,172120174 2006,,MB,I,,Barcoded,GBNA1013-07,929,5034,10040,MB-eSask,121,25,0.089,134,25,0.104,133,22,0.104,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
99,3,1,2005,172120176 2005,,MB,I,changed,Barcoded,GBNA403-06,916,5701,9008,MB-eSask,130,21,0.096,147,26,0.116,145,25,0.111,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
647,3,2,2006,172120177 2006,,MB,I,,Barcoded,GBNA1016-07,1011,4952,9824,MB-eSask,127,26,0.081,139,26,0.101,128,20,0.101,,small,7,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
100,3,1,2005,172120178 2005,,MB,I,,Barcoded,GBNA404-06,924,5227,10059,MB-eSask,123,28,0.093,136,24,0.104,129,20,0.110,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
648,3,2,2006,172120178 2006,,MB,I,,Barcoded,GBNA1017-07,928,5040,10042,MB-eSask,117,25,0.086,133,25,0.098,131,23,0.098,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
101,1,1,2005,172120180 2005,,MB,I,,Barcoded,GBNA405-06,916,5142,10150,MB-eSask,130,22,0.11,135,24,0.106,128,20,0.110,No C.R. ,small,9,Branta hutchinsii,Branta canadensis,No,Small race,No,
650,3,2,2006,172120180 2006,,MB,I,,Barcoded,GBNA1019-07,929,5034,10040,MB-eSask,119,25,0.089,139,25,0.106,132,21,0.110,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
102,3,1,2005,172120181 2005,,MB,I,,Barcoded,GBNA406-06,917,5701,9008,MB-eSask,112,22,0.093,130,23,0.106,129,20,0.111,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
394,6,2,2006,172120181 2006,,AB,I,,Barcoded,GBNA763-07,1027,5205,11226,AB-wSask,120,25,0.093,139,25,0.104,133,20,0.104,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
395,7,2,2006,172120182 2006,,AB,I,,Barcoded,GBNA764-07,1012,5127,11138,AB-wSask,128,27,0.098,147,28,0.110,141,22,0.111,,small,1,Branta hutchinsii,Branta canadensis,No,Small race,No,
103,3,1,2005,172120183 2005,,MB,I,,Barcoded,GBNA407-06,919,4938,9730,MB-eSask,139,28,0.098,151,26,0.111,144,28,0.111,,large,18,Branta canadensis,Branta hutchinsii,No,Small race,yes S-L,
105,2,1,2005,172120185 2005,,MB,I,,Barcoded,GBNA409-06,920,5015,9707,MB-eSask,138,27,0.120,149,25,0.128,142,22,0.128,,large,8,Branta canadensis,Branta canadensis,Yes,Small race,yes S-L,
106,3,1,2005,172120186 2005,,MB,I,,Barcoded,GBNA410-06,1105,4948,9719,MB-eSask,122,25,0.093,135,24,0.110,135,21,0.110,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
398,7,2,2006,172120186 2006,,AB,I,,Barcoded,GBNA767-07,901,5824,11600,AB-wSask,129,25,0.098,138,27,0.110,136,24,0.113,,small,1,Branta hutchinsii,Branta canadensis,No,Small race,No,
400,7,2,2006,172120188 2006,,AB,I,,Barcoded,GBNA769-07,901,5824,11600,AB-wSask,120,26,0.093,135,25,0.104,129,21,0.110,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
401,7,2,2006,172120189 2006,,AB,I,,Barcoded,GBNA770-07,1027,5205,11226,AB-wSask,132,29,0.098,143,26,0.111,139,23,0.110,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
403,7,2,2006,172120191 2006,,AB,I,,Barcoded,GBNA772-07,1027,5205,11226,AB-wSask,144,25,0.104,156,26,0.110,146,20,0.111,,small,7,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
404,7,2,2006,172120192 2006,,MB,I,,Barcoded,GBNA773-07,926,5132,9947,MB-eSask,131,22,0.086,143,24,0.104,137,20,0.104,,small,3,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
652,2,2,2006,172120194 2005,,MB,I,,Barcoded,GBNA1021-07,1021,4953,9733,MB-eSask,135,25,0.110,142,26,0.111,135,19,0.106,No C.R. ,small,11,Branta hutchinsii,Branta canadensis,No,Small race,No,
406,7,2,2006,172120194 2006,,AB,I,changed,Barcoded,GBNA775-07,926,5158,11136,AB-wSask,140,28,0.093,145,33,0.104,137,24,0.098,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
653,3,2,2006,172120200 2005,,MB,I,,Barcoded,GBNA1022-07,919,5051,9727,MB-eSask,129,25,0.096,148,26,0.116,136,21,0.106,,large,8,Branta canadensis,Branta canadensis,Yes,Small race,yes S-L,
654,3,2,2006,172120201 2006,,MB,I,,Barcoded,GBNA1023-07,916,4953,9708,MB-eSask,120,23,0.086,138,29,0.104,,,,No most lateral feather. ,small,1,Branta hutchinsii,Branta canadensis,No,Small race,No,
794,4,2,2006,172120202 2004,,SK,I,,Barcoded,GBNA1161-07,1020,5150,10512,MB-eSask,,,,134,23,0.106,132,20,0.104,No C.R. ,small,17,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
796,4,2,2006,172120204 2004,,SK,I,,Barcoded,GBNA1163-07,1024,5059,10254,MB-eSask,124,25,0.093,135,25,0.104,134,24,0.101,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
658,2,2,2006,172120205 2006,,MB,I,,Barcoded,GBNA1027-07,1010,5012,9817,MB-eSask,116,23,0.086,128,21,0.104,128,21,0.104, ,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
798,4,2,2006,172120206 2004,,SK,I,,Barcoded,GBNA1165-07,1020,5150,10512,MB-eSask,115,23,0.086,131,24,0.104,126,24,0.104,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
411,6,2,2006,172120206 2005,,AB,I,,Barcoded,GBNA780-07,1009,5638,11749,AB-wSask,126,24,0.101,154,26,0.120,141,22,0.110,,large,8,Branta canadensis,Branta canadensis,Yes,Small race,No,
659,3,2,2006,172120206 2006,,MB,I,changed,Barcoded,GBNA1028-07,1022,4910,9927,MB-eSask,130,26,0.096,141,28,0.113,134,25,0.113,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
413,7,2,2006,172120207 2006,,AB,I,,Barcoded,GBNA782-07,930,5226,11311,AB-wSask,124,26,0.106,134,25,0.106,127,20,0.106, ,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
660,3,2,2006,172120208 2006,,MB,I,,Barcoded,GBNA1029-07,1009,4951,9708,MB-eSask,146,27,0.113,150,27,0.116,149,21,0.116,,large,8,Branta canadensis,Branta canadensis,Yes,Small race,yes S-L,
415,6,2,2006,172120209 2005,,AB,I,,Barcoded,GBNA784-07,1008,5653,11735,AB-wSask,116,25,0.096,129,25,0.104,129,21,0.110,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
802,4,2,2006,172120211 2004,,SK,I,,Barcoded,GBNA1169-07,1024,5059,10254,MB-eSask,,,,138,25,0.113,131,20,0.110,No C.R. ,small,17,Branta hutchinsii,Branta hutchinsii,Yes,Small race,yes S-L,
803,4,2,2006,172120213 2004,,SK,I,,Barcoded,GBNA1170-07,,5207,10638,AB-wSask,,,,133,24,0.101,130,21,0.101,No C.R. ,small,1a,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
419,7,2,2006,172120213 2006,,AB,I,,Barcoded,GBNA788-07,1027,5205,11226,AB-wSask,,,,139,26,0.106,133,22,0.110,No C. R. ; molt,small,1a,Branta hutchinsii,Branta canadensis,No,Small race,No,
420,6,2,2006,172120215 2005,,AB,I,,Barcoded,GBNA789-07,1021,5049,11231,AB-wSask,134,30,0.101,149,31,0.120,139,23,0.111,,large,8,Branta canadensis,Branta hutchinsii,No,Small race,yes S-L,
422,6,2,2006,172120216 2005,,AB,I,,Barcoded,GBNA791-07,923,,,AB-wSask,126,27,0.089,149,29,0.110,135,22,0.104,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
664,3,2,2006,172120216 2006,,MB,I,,Barcoded,GBNA1033-07,1014,5110,10045,MB-eSask,121,21,0.086,132,23,0.101,128,20,0.104,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
423,7,2,2006,172120217 2005,,AB,I,,Barcoded,GBNA792-07,1202,4940,11251,AB-wSask,145,28,0.111,149,31,0.111,143,23,0.110, ,small,7,Branta hutchinsii,Branta canadensis,No,Small race,No,
426,6,2,2006,172120219 2005,,AB,I,,Barcoded,GBNA795-07,1202,4940,11251,AB-wSask,146,25,0.111,154,28,0.120,147,27,0.116,,large,8,Branta canadensis,Branta canadensis,Yes,Small race,No,
427,7,2,2006,172120219 2006,,AB,I,,Barcoded,GBNA796-07,909,5444,11138,AB-wSask,134,30,0.106,151,28,0.116,149,26,0.116,,large,4,Branta canadensis,Branta canadensis,Yes,Small race,yes S-L,
666,2,2,2006,172120220 2006,,MB,I,,Barcoded,GBNA1035-07,1020,5012,9817,MB-eSask,120,24,0.104,133,23,0.104,125,20,0.098, ,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
667,3,2,2006,172120221 2005,,MB,I,,Barcoded,GBNA1036-07,916,5001,9720,MB-eSask,118,24,0.089,143,25,0.101,129,19,0.089,,small,1,Branta hutchinsii,Branta canadensis,No,Small race,No,
669,3,2,2006,172120225 2005,,MB,I,,Barcoded,GBNA1038-07,916,5058,9719,MB-eSask,123,26,0.086,150,28,0.104,140,23,0.098,,small,13,Branta hutchinsii,Branta canadensis,No,Small race,No,
432,6,2,2006,172120228 2005,,AB,I,,Barcoded,GBNA801-07,1023,5050,11220,AB-wSask,125,27,0.089,142,27,0.104,138,23,0.110,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
671,3,2,2006,172120229 2005,,MB,I,,Barcoded,GBNA1040-07,1014,5058,9719,MB-eSask,132,29,0.089,159,29,0.113,149,23,0.111,,large,1a,Branta canadensis,Branta canadensis,Yes,Small race,yes S-L,
435,7,2,2006,172120233 2005,,AB,I,,Barcoded,GBNA804-07,1003,5301,11307,AB-wSask,137,28,0.106,148,27,0.110,144,24,0.120, ,large,4,Branta canadensis,Branta canadensis,Yes,Small race,yes S-L,
436,7,2,2006,172120234 2005,,AB,I,,Barcoded,GBNA805-07,925,5710,11713,AB-wSask,125,22,0.093,154,27,0.110,153,24,0.116,,small,7,Branta hutchinsii,Branta canadensis,No,Small race,No,
438,7,2,2006,172120236 2005,,AB,I,,Barcoded,GBNA807-07,923,5411,11058,AB-wSask,142,23,0.116,156,27,0.116,147,21,0.111,,small,9,Branta hutchinsii,Branta canadensis,No,Small race,No,
440,6,2,2006,172120240 2005,,AB,I,,Barcoded,GBNA809-07,923,5411,11058,AB-wSask,148,27,0.113,153,28,0.120,147,21,0.116,,large,8,Branta canadensis,Branta canadensis,Yes,Small race,yes S-L,
806,4,2,2006,172120242 2004,,SK,I,,Barcoded,GBNA1173-07,1008,5152,10512,MB-eSask,125,24,0.096,138,23,0.104,129,28,0.098,,small,9,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
535,5,2,2006,172120243 2005,,BC,I,,Barcoded,GBNA904-07,1006,5403,12404,BC,119,23,0.093,139,24,0.111,133,19,0.110,,small,1,Branta hutchinsii,Branta canadensis,No,Small race,No,
536,,2,2006,172120245 2005,,BC,I,,Barcoded,GBNA905-07,1007,5403,12404,BC,,,,151,29,0.110,145,24,0.110,No C.R. ,unknown,*,unknown,Branta canadensis,,Small race,unknown,
808,4,2,2006,172120246 2004,,SK,I,,Barcoded,GBNA1175-07,1007,5148,10506,MB-eSask,122,25,0.096,139,27,0.110,134,23,0.120,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
537,5,2,2006,172120247 2005,,BC,I,,Barcoded,GBNA906-07,1007,5403,12404,BC,123,28,0.098,139,24,0.116,135,21,0.111,,small,1,Branta hutchinsii,Branta canadensis,No,Small race,No,
809,4,2,2006,172120248 2004,,SK,I,,Barcoded,GBNA1176-07,1007,5148,10506,MB-eSask,119,28,0.093,140,25,0.111,139,22,0.106,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
538,5,2,2006,172120249 2005,,BC,I,,Barcoded,GBNA907-07,1006,5403,12404,BC,122,25,0.101,139,24,0.116,136,21,0.120,,small,1,Branta hutchinsii,Branta canadensis,No,Small race,No,
811,4,2,2006,172120250 2004,,SK,I,,Barcoded,GBNA1178-07,1007,5148,10506,MB-eSask,132,27,0.093,145,27,0.110,135,19,0.113,,small,11,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
539,5,2,2006,172120251 2005,,BC,I,,Barcoded,GBNA908-07,1007,5403,12404,BC,123,25,0.089,137,26,0.098,130,22,0.106,,small,1,Branta hutchinsii,Branta canadensis,No,Small race,No,
813,4,2,2006,172120252 2004,,SK,I,,Barcoded,GBNA1180-07,1007,5148,10506,MB-eSask,135,24,0.104,145,25,0.106,134,20,0.104,,small,9,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
540,5,2,2006,172120253 2005,,BC,I,,Barcoded,GBNA909-07,1006,5403,12404,BC,119,24,0.093,139,25,0.110,138,21,0.106,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
815,4,2,2006,172120254 2004,,SK,I,,Barcoded,GBNA1182-07,1007,5148,10506,MB-eSask,126,29,0.093,154,26,0.116,145,22,0.116,,large,8,Branta canadensis,Branta hutchinsii,No,Small race,yes S-L,
817,4,2,2006,172120257 2004,,SK,I,,Barcoded,GBNA1184-07,1006,5152,10512,MB-eSask,122,26,0.086,135,22,0.106,128,20,0.104,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
820,4,2,2006,172120290 2004,,SK,I,,Barcoded,GBNA1187-07,1025,5055,10230,MB-eSask,127,26,0.096,137,27,0.098,126,19,0.101,,small,7,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
276,1,2,2005,172120322 2006,,BC,I,,Barcoded,GBNA675-07,1106,5039,11922,BC,,,,146,30,0.116,139,24,0.128,No C.R. ,unknown,*,unknown,Branta canadensis,,Small race,unknown,
447,6,2,2006,172120369 2004,,AB,I,,Barcoded,GBNA816-07,1025,5221,11018,AB-wSask,130,27,0.101,145,28,0.110,137,27,0.111,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
451,,2,2006,172120373 2004,,AB,I,,Barcoded,GBNA820-07,1107,5046,11328,AB-wSask,,,,143,26,0.113,137,21,0.116,No C.R. ,small,1a,Branta hutchinsii,Branta canadensis,No,Small race,No,
453,6,2,2006,172120376 2004,,AB,I,,Barcoded,GBNA822-07,1021,5049,11231,AB-wSask,122,27,0.093,130,25,0.101,124,20,0.098,,small,1,Branta hutchinsii,Branta canadensis,No,Small race,No,
43,5,1,2005,172120392 2004,,AB,I,,Barcoded,GBNA424-06,912,5704,11733,AB-wSask,,,,147,27,0.116,143,25,0.113,No C.R. ,unknown,*,unknown,Branta canadensis,Yes,Small race,No,
278,5,2,2005,172120395 2004,,BC,I,,Barcoded,GBNA677-07,1226,4911,12149,BC,147,30,0.104,152,25,0.113,146,23,0.111,,large,3a,Branta canadensis,Branta canadensis,Yes,Small race,yes S-L,
281,5,2,2005,172120400 2004,,BC,I,,Barcoded,GBNA680-07,1022,5446,12627,BC,129,29,0.096,156,28,0.113,156,26,0.116,,small,3b,Branta hutchinsii,Branta canadensis,No,Small race,No,
47,5,1,2005,172120401 2004,,AB,I,,Barcoded,GBNA428-06,1003,5225,11007,AB-wSask,116,23,0.089,134,24,0.104,129,20,0.101,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
48,5,1,2005,172120403 2004,,AB,I,,Barcoded,GBNA429-06,1008,5525,11801,AB-wSask,124,26,0.086,147,27,0.101,141,21,0.104,,small,1,Branta hutchinsii,Branta canadensis,No,Small race,No,
49,5,1,2005,172120405 2004,,AB,I,,Barcoded,GBNA430-06,1117,4942,11209,AB-wSask,126,28,0.093,156,29,0.111,146,25,0.113,,small,7,Branta hutchinsii,Branta canadensis,No,Small race,No,
51,5,1,2005,172120408 2004,,AB,I,changed,Barcoded,GBNA432-06,1007,5229,11226,AB-wSask,131,24,0.110,145,28,0.120,131,21,0.113,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
53,,1,2005,172120410 2004,,AB,I,,Barcoded,GBNA434-06,1010,5539,11654,AB-wSask,,,,141,27,0.111,133,21,0.110,No C.R. ,small,1a,Branta hutchinsii,Branta canadensis,No,Small race,No,
54,5,1,2005,172120411 2004,,AB,I,,Barcoded,GBNA435-06,1021,5523,11933,AB-wSask,136,23,0.111,151,25,0.116,148,23,0.116,,small,5,Branta hutchinsii,Branta canadensis,No,Small race,No,
195,2,1,2005,172120413 2004,,SK,I,,Barcoded,GBNA437-06,1020,5314,11004,AB-wSask,125,25,0.096,143,25,0.116,140,21,0.116,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
60,,1,2005,172120419 2004,,AB,I,,Barcoded,GBNA443-06,1116,4942,11209,AB-wSask,,,,148,26,0.136,139,23,0.120,No C.R. ,unknown,*,unknown,Branta canadensis,Yes,Small race,yes S-L,
61,,1,2005,172120420 2004,,AB,I,changed,Barcoded,GBNA444-06,1003,5225,11007,AB-wSask,,,,151,28,0.116,145,22,0.113,,small,1a,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
824,4,2,2006,172120435 2004,,SK,I,,Barcoded,GBNA1191-07,1006,,,,133,21,0.110,149,23,0.113,141,20,0.106,,small,,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
203,2,1,2005,172120512 2004,,SK,I,changed,Barcoded,GBNA457-06,,,,,127,24,0.086,131,24,0.099,129,22,0.099,,small,,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
205,2,1,2005,172120522 2004,,SK,I,,Barcoded,GBNA459-06,921,5325,10524,MB-eSask,122,25,0.086,136,23,0.101,136,25,0.104,,small,1,Branta hutchinsii,Branta canadensis,No,Small race,No,
206,2,1,2005,172120524 2004,,SK,I,,Barcoded,GBNA460-06,921,5325,10524,MB-eSask,110,20,0.089,129,22,0.101,128,19,0.104,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
207,2,1,2005,172120527 2004,,SK,I,,Barcoded,GBNA461-06,1024,5155,10551,MB-eSask,122,24,0.093,140,24,0.104,137,22,0.106,,small,1,Branta hutchinsii,Branta canadensis,No,Small race,No,
209,2,1,2005,172120530 2004,,SK,I,,Barcoded,GBNA463-06,921,5303,10518,MB-eSask,120,27,0.101,130,24,0.106,127,18,0.128,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
211,2,1,2005,172120533 2004,,SK,I,,Barcoded,GBNA465-06,1028,5334,10429,MB-eSask,130,29,0.093,149,27,0.101,139,20,0.099,,small,7,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
217,2,1,2005,172120546 2004,,SK,I,,Barcoded,GBNA471-06,920,5331,10333,MB-eSask,121,26,0.096,138,27,0.106,136,25,0.111,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
221,4,1,2005,172120556 2004,,SK,I,,Barcoded,GBNA475-06,1001,4934,10137,MB-eSask,113,24,0.086,,,,,,,missing feathers,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
222,2,1,2005,172120558 2004,,SK,I,,Barcoded,GBNA476-06,924,5259,10532,MB-eSask,113,25,0.086,127,24,0.099,120,20,0.099,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
226,4,1,2005,172120588 2004,,SK,I,,Barcoded,GBNA480-06,1018,4907,10300,MB-eSask,112,22,0.086,114,22,0.089,110,18,0.093, ,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
234,2,1,2005,172120597 2004,,SK,I,,Barcoded,GBNA488-06,1021,5150,10512,MB-eSask,130,25,0.098,147,24,0.111,140,24,0.113,,small,9,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
237,2,1,2005,172120614 2004,,SK,I,,Barcoded,GBNA491-06,920,5331,10333,MB-eSask,121,25,0.086,136,24,0.099,127,19,0.099,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
238,2,1,2005,172120616 2004,,SK,I,,Barcoded,GBNA492-06,919,5317,10313,MB-eSask,114,25,0.089,135,27,0.106,127,25,0.099,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
825,4,2,2006,172120621 2004,,SK,I,changed,Barcoded,GBNA1192-07,1017,5138,10929,AB-wSask,131,26,0.098,143,28,0.111,143,24,0.113,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
827,4,2,2006,172120623 2004,,SK,I,,Barcoded,GBNA1194-07,1031,5313,10634,AB-wSask,113,21,0.089,130,21,0.104,127,18,0.104,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
829,4,2,2006,172120627 2004,,SK,I,,Barcoded,GBNA1196-07,930,5042,10738,AB-wSask,120,20,0.089,136,22,0.104,130,21,0.106,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
832,4,2,2006,172120632 2004,,SK,I,,Barcoded,GBNA1199-07,,5231,10545,MB-eSask,121,24,0.093,136,22,0.110,131,19,0.110,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
834,4,2,2006,172120634 2004,,SK,I,,Barcoded,GBNA1201-07,,5231,10545,MB-eSask,113,24,0.096,130,24,0.111,128,23,0.111,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
838,4,2,2006,172120640 2004,,SK,I,,Barcoded,GBNA1205-07,929,5109,10452,MB-eSask,115,22,0.086,131,23,0.099,129,22,0.099,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
672,3,2,2006,172120641 2004,,MB,I,changed,Barcoded,GBNA1041-07,922,5052,9858,MB-eSask,137,25,0.106,156,29,0.120,152,25,0.128,,large,8,Branta canadensis,Branta hutchinsii,No,Small race,No,
673,3,2,2006,172120642 2004,,MB,I,,Barcoded,GBNA1042-07,1021,5008,10049,MB-eSask,123,22,0.089,128,19,0.098,126,28,0.099,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
675,3,2,2006,172120645 2004,,MB,I,,Barcoded,GBNA1044-07,929,5005,9630,MB-eSask,114,23,0.095,129,21,0.099,127,18,0.104,,small,1,Branta hutchinsii,Branta hutchinsii,Yes,Small race,No,
